X,Y,OBJECTID,Mine_ID,MineName,Address,Latitude,Longitude,LAS_CODE,LAS_Name,ReportYear,ReportType,Acres_Dist,MineStatus,Rec_Status,Operator,Opt_Street,Opt_City,Opt_State,Opt_Zip,OptCountry,Owner,Owr_Street,Owr_City,Owr_State,Owr_Zip,OwrCountry,RP_Number,PriProduct,Other_Prod,Opt_Type,Permit_Num,PermitAcre,Mech_Total,FaceAmount
-13154376.8751,4148226.3385,2019902,91-15-0053,MATERIALS SITE #2,,34.884722,-118.167778,15.00 ,County of Kern,1993,2 ,0,EXEMPT,,CALTRANS,500 S. MAIN STREET,BISHOP,CA,93514,,CALTRANS,500 S. MAIN STREET,BISHOP,CA,93514,,,Sand and Gravel,,OPEN PIT,LA-053096,0.00,,
-13154964.4194,4148904.8846,2019903,91-15-0079,PAULEY D.G. MINE,P.O. BOX 180,34.889722,-118.173056,15.00 ,County of Kern,2021,2 ,18,ACTIVE,RECLAMATION NOT STARTED,Hernandez,P.O. Box 180,Rosamond,CA,93560,,Hernandez,P.O. Box 180,Rosamond,CA,93560,,,Decomposed Granite,,OPEN PIT,BLANK,0.00,51463.28,42601.15
-12998498.6412,4149206.4438,2019904,91-36-0134,MINNEOLA PIT,,34.891944,-116.7675,36.00 ,County of San Bernardino,2001,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"SAN BERNARDINO COUNTY, DEPARTMENT OF PUBLIC WORKS",29802 HIGHWAY 58,BARSTOW,CA,92311,,SAN BERNARDINO COUNTY,825 E. THIRD STREET,SAN BERNARDINO,CA,92415-0835,,,Sand and Gravel,,OPEN PIT,CA 19762,160.00,31406,
-13017701.2534,4149621.2027,2019905,91-36-0091,"GOLD, BROWN, LILAC QUARRIES",PO BOX 489,34.895,-116.94,36.00 ,County of San Bernardino,2022,2 ,40,ACTIVE,RECLAMATION NOT STARTED,"BRUBAKER-MANN, INC.",P.O. BOX 489,BARSTOW,CA,92312,,"BRUBAKER-MANN, INC.",P.O. BOX 489,BARSTOW,CA,92312,US,90M-07,Decorative Rock,,OPEN PIT,,47.00,104484.35,104891.83
-13016247.8661,4150149.0383,2019906,91-36-0089,BENTONITE OPEN PIT MINE,PO BOX 489,34.898889,-116.926944,36.00 ,County of San Bernardino,2022,2 ,5.33,ACTIVE,RECLAMATION NOT STARTED,"BRUBAKER - MANN, INC.",P.O. BOX 489,BARSTOW,CA,92312,,"BRUBAKER - MANN, INC.",P.O. BOX 489,BARSTOW,CA,92312,US,,Decorative Rock,,OPEN PIT,,40.00,25757.7,24057.38
-13038295.3592,4150299.8337,2019907,91-36-0144,MOJAVE RIVER QUARRY,,34.9,-117.125,36.00 ,County of San Bernardino,2000,2 ,0,CLOSED - NEVER OPERATED,RECLAMATION NOT STARTED,MOJAVE AGGREGATES,PO BOX 2956,LANCASTER,CA,93539-2956,,,,,,,,,,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,CUP 94-0035/DN2,92.00,,
-13018845.3951,4150337.5668,2019908,91-36-0148,HANEY BROWN #2,"2225 WEST COMMONWEALTH AVENUE, SUITE 100",34.900278,-116.950278,36.00 ,County of San Bernardino,2022,2 ,0,NEWLY PERMITTED,RECLAMATION NOT STARTED,"ANLEX ROCK & MINERALS, INC.","2225 W COMMONWEALTH AV, SUITE 100",ALHAMBRA,CA,91803,,"ANLEX ROCK & MINERALS, INC.",2225 W. COMMONWEALTH AVENUE #100,ALHAMBRA,CA,91803,,,Decorative Rock,,OPEN PIT,2000M-02,5.00,,15832
-13019000.0179,4150375.3001,2019909,91-36-0147,HANEY BROWN #1 QUARRY,"2225 WEST COMMONWEALTH AVENUE, SUITE 100",34.900556,-116.951667,36.00 ,County of San Bernardino,2022,2 ,0,ACTIVE,RECLAMATION NOT STARTED,"ANLEX ROCK & MINERALS, INC.","2225 W COMMONWEALTH AVE, SUITE 100",ALHAMBRA,CA,91803,,"ANLEX ROCK & MINERALS, INC.",2225 W. COMMONWEALTH AVENUE #100,ALHAMBRA,CA,91803,,,Decorative Rock,,OPEN PIT,2000M-01,8.00,66818,107486
-13022957.9824,4150940.7708,2019910,91-36-0034,BIRDSEYE GRANITE,P.O. BOX 489,34.904722,-116.987222,36.00 ,County of San Bernardino,2022,2 ,5,ACTIVE,RECLAMATION NOT STARTED,"BRUBAKER - MANN, INC.",P.O. BOX 489,BARSTOW,CA,92312,,"BRUBAKER - MANN, INC.",P.O. BOX 489,BARSTOW,CA,92312,US,,Decorative Rock,,OPEN PIT,,6.50,37909.51,27152.02
-13003106.0436,4151506.406,2019911,91-36-0076,DAGGETT BORROW PIT,464 W 4TH STREET MS860,34.908889,-116.808889,36.00 ,County of San Bernardino,2009,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,CALTRANS,"464 W. 4TH STREET, MS 860",SAN BERNARDINO,CA,92401,,CALTRANS,"464 W. 4TH STREET, MS 860",SAN BERNARDINO,CA,92401,USA,,Sand and Gravel,,OPEN PIT,R05755,0.00,3200000,0
-13034213.6074,4152562.2809,2019912,91-36-0071,BEST ROCK QUARRY,26282 NEUMAN ROAD,34.916667,-117.088333,36.00 ,County of San Bernardino,2022,2 ,0,ACTIVE,RECLAMATION NOT STARTED,BEST ROCK QUARRY,26282 NEUMAN RD,BARSTOW,CA,92311,,BEST ROCK QUARRY,26282 NEUMAN RD,BARSTOW,CA,92311,,89M-04,Rock,"Decorative Rock,Sand and Gravel,Abrasives,Abrasives,Abrasives","OPEN PIT,QUARRY",89M-04,55.00,90855.33,100292
-13023823.8254,4153014.7711,2019913,91-36-0157,DESERT PINK QUARRY,PO BOX 489,34.92,-116.995,36.00 ,County of San Bernardino,2022,2 ,3,ACTIVE,RECLAMATION NOT STARTED,"BRUBAKER - MANN, INC.",P.O. BOX 489,BARSTOW,CA,92312,,"BRUBAKER - MANN, INC.",P.O. BOX 489,BARSTOW,CA,92312,US,,Decorative Rock,,OPEN PIT,,5.00,18968.58,18947.68
-13015227.5116,4154033.0432,2019914,91-36-0149,PINK LADY QUARRY,"2225 WEST COMMONWEALTH AVENUE, SUITE 100",34.9275,-116.917778,36.00 ,County of San Bernardino,2021,2 ,8,NEWLY PERMITTED,RECLAMATION NOT STARTED,"ANLEX ROCK & MINERALS, INC.","2225 W COMMONWEALTH AVE, SUITE 100",ALHAMBRA,CA,91803,,"ANLEX ROCK & MINERALS, INC.","2225 W COMMONWEALTH AVE, SUITE 100",ALHAMBRA,CA,91803,,,Decorative Rock,,OPEN PIT,2000M-03,8.00,,15832
-13015258.4585,4154485.5932,2019915,91-36-0143,BEIGE ROCK,P.O. BOX 489,34.930833,-116.918056,36.00 ,County of San Bernardino,2022,2 ,4.5,ACTIVE,RECLAMATION NOT STARTED,"BRUBAKER - MANN, INC.",P.O. BOX 489,BARSTOW,CA,92312,,"BRUBAKER - MANN, INC.",P.O. BOX 489,BARSTOW,CA,92312,US,,Decorative Rock,,OPEN PIT,,7.00,23599.26,25901.25
-13033904.4732,4155164.5205,2019916,91-36-0133,HILL TOP QUARRY,,34.935833,-117.085556,36.00 ,County of San Bernardino,2001,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"SAN BERNARDINO COUNTY, DEPARTMENT OF PUBLIC WORKS",29802 HIGHWAY 58,BARSTOW,CA,92311,,SAN BERNARDINO COUNTY,825 E. THIRD STREET,SAN BERNARDINO,CA,92415-0835,,,Sand and Gravel,,QUARRY,CA19757 3620,60.00,22207,
-13397300.717,4155315.3838,2019917,91-40-0014,SISQUOC MINING OPERATION,PO BOX 1280,34.936944,-120.35,40.00 ,County of San Luis Obispo,2021,2 ,5,ACTIVE,RECLAMATION IN PROGRESS,CALPORTLAND CONSTRUCTION,PO BOX 1280,SANTA MARIA,CA,93456,,CALPORTLAND CONSTRUCTION,PO BOX 1280,SANTA MARIA,CA,93456,,,Sand and Gravel,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,D920088D,367.00,85000,1211023
-13375346.0644,4155579.5013,2019918,91-42-0008,COLSON QUARRY,120 E HERMOSA STREET,34.938889,-120.152778,42.00 ,County of Santa Barbara,2022,2 ,67,ACTIVE,RECLAMATION IN PROGRESS,"G. ANTOLINI & SON, PARTNERSHIP - HENRY S. ANTOLINI, ERNESTINE J. ANTOLINI, PAUL J. ANTOLINI",120 E. HERMOSA STREET,SANTA MARIA,CA,93454,United States,"G. ANTOLINI & SON, PARTNERSHIP - HENRY S. ANTOLINI",120 E. HERMOSA STREET,SANTA MARIA,CA,93454,US,,Limestone,,OPEN PIT,90-RP-004,10.00,269768.76,211166
-13025493.6177,4155579.5013,2019919,91-36-0075,SOUTHEAST BARSTOW B.P.,,34.938889,-117.01,36.00 ,County of San Bernardino,1995,2 ,0,RECLAIMED,RECLAMATION NOT STARTED,CALTRANS,247 W. THIRD STREET,SAN BERNARDINO,CA,92401,,CALTRANS,PO BOX 231,SAN BERNARDINO,CA,92402,,,Sand and Gravel,,OPEN PIT,LA 0145975,0.00,,
-13382612.7781,4156333.8662,2019920,91-42-0009,TEPUSQUET QUARRY,120 E HERMOSA STREET,34.944444,-120.218056,42.00 ,County of Santa Barbara,2006,2 ,0,CLOSED - RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"G. ANTOLINI & SON, PARTNERSHIP - HENRY S. ANTOLINI, ERNESTINE J. ANTOLINI, PAUL J. ANTOLINI",120 E. HERMOSA STREET,SANTA MARIA,CA,93454,,"G. ANTOLINI & SON, PARTNERSHIP - HENRY S. ANTOLINI, ERNESTINE J. ANTOLINI, PAUL J. ANTOLINI",120 E. HERMOSA STREET,SANTA MARIA,CA,93454,,,Limestone,,OPEN PIT,90-RP-005,,,2584.23
-13230321.4808,4157088.418,2019921,91-15-0068,GRIFFITH COMPANY,39439 EDMONSTON PUMPING PLANT ROAD,34.95,-118.85,15.00 ,County of Kern,2021,2 ,0,ACTIVE,RECLAMATION NOT STARTED,GRIFFITH COMPANY,39439 EDMONSTON PUMPING PLANT ROAD,LEBEC,CA,93243,,GRIFFITH COMPANY,PO BOX 70157,BAKERSFIELD,CA,93387,,CUP 2/ MAR 321,Sand and Gravel,,OPEN PIT,CUP 2/MAP218R,102.00,932397.15,1129992.92
-13428934.0427,4158069.3032,2019922,91-42-0002,GORDON SAND COMPANY--GUADALUPE DIVISION,6150 W MAIN STREET,34.957222,-120.634167,42.00 ,County of Santa Barbara,2021,2 ,15,ACTIVE,RECLAMATION IN PROGRESS,GORDON SAND COMPANY,END OF MAIN STREET,GUADLAPE,CA,93434,,GORDON SAND COMPANY,P.O. BOX 4157,HAYWARD,CA,94540,,,Sand and Gravel,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,,43.00,83054.27,104916
-13168477.2698,4158069.3032,2019923,91-15-0026,CACTUS QUEEN,2025 E FINANCIAL WAY,34.957222,-118.294444,15.00 ,County of Kern,2008,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,CALIFORNIA PORTLAND COMPANY,2025 E. FINANCIAL WAY,GLENDORA,CA,91741,,CALIFORNIA PORTLAND CEMENT CO.,2025 E. FINANCIAL WAY,GLENDORA,CA,91741,,,Silica,,TAILINGS PROCESSING,"CUP16,MAP2",30.00,23315.17,0
-13167642.3736,4158257.9658,2019924,91-15-0005,SHUMAKE OPERATION,"6500 N. MINERAL DRIVE, SUITE 200",34.958611,-118.286944,15.00 ,County of Kern,2021,2 ,0,CLOSED NO INTENT TO RESUME,RECLAMATION IN PROGRESS,"CO CA MINES, INC.",6500 N. MINERAL DRIVE- SUITE 200,COEUR D'ALENE,ID,83815-9408,,"CO CA MINES, INC.",6500 N. MINERAL DRIVE- SUITE 200,COEUR D'ALENE,ID,83815-9408,,CUP 11-214,Gold (Lode),,,"185499,CUP 11 M 214",,15193,15193
-13166065.4217,4158295.7259,2019925,91-15-0006,MIDDLE BUTTES OPERATION,"6500 NORTH MINERAL DRIVE, # 200",34.958889,-118.272778,15.00 ,County of Kern,2003,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,CACTUS GOLD MINES COMPANY,"6500 NORTH MINERAL DRIVE, # 200",COEUR D'ALENE,ID,83815-9408,,CACTUS GOLD MINES COMPANY,"6500 MINERAL DRIVE, SUITE 200",COEUR D' ALENE,ID,83815-9408,,,Gold (Lode),Silver,PLANT OR MILL,"P 8, M 214",1668.00,,
-13400949.5472,4158333.4861,2019926,91-42-0025,SANTA MARIA RIVER,2065 E MAIN STREET,34.959167,-120.382778,42.10 ,City of Santa Maria,2022,2 ,26,ACTIVE,RECLAMATION IN PROGRESS,CITY OF SANTA MARIA - UTILITIES DEPARTMENT,2065 East Main Street,Santa Maria,CA,93454,,CITY OF SANTA MARIA - UTILITIES DEPARTMENT,2065 East Main Street,Santa Maria,CA,93454,US,E 92-75,Sand and Gravel,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,,154.00,12000,11925.12
-13187247.0717,4158446.6316,2019927,91-15-0014,CALCITE QUARRY,2025 E. FINANCIAL WAY,34.96,-118.463056,15.00 ,County of Kern,2022,2 ,14.6,ACTIVE,RECLAMATION NOT STARTED,CALIFORNIA PORTLAND CEMENT CO.,1490 Rubidoux Boulevard,Riverside,CA,92509,,CALIFORNIA PORTLAND CEMENT CO.,2025 E. FINANCIAL WAY,GLENDORA,CA,91741,US,,Limestone,,OPEN PIT,,765.00,78180,141189
-13167425.9685,4158786.2109,2019928,91-15-0117,BLUE EAGLE LODE MINE,162 Prospect Avenue,34.9625,-118.285,15.00 ,County of Kern,2022,2 ,0,NEWLY PERMITTED,RECLAMATION NOT STARTED,BLUE EAGLE LODE MINING CO.,162 PROSPECT AVENUE,SAUSALITO,CA,94965,,BLUE EAGLE LODE MINING CO.,162 PROSPECT AVENUE,SAUSALITO,CA,94965,,,Gold (Lode),Silver,UNDERGROUND,CUP-32,2.00,,85089.36
-13164302.7888,4160106.8653,2019929,91-15-0080,MOJAVE QUARRY,7037 TROTTER AVENUE,34.972222,-118.256944,15.00 ,County of Kern,2022,2 ,219,ACTIVE,RECLAMATION NOT STARTED,"HOLLIDAY ROCK CO., INC.",1401 N. BENSON AVE.,UPLAND,CA,91786,,"HOLLIDAY ROCK CO., INC.",1401 N. BENSON AVE,UPLAND,CA,91786,US,,Sand and Gravel,,OPEN PIT,,420.00,674443.45,608760
-13405216.7573,4161427.6764,2019930,91-40-0017,SANTA MARIA RIVER PIT,,34.981944,-120.421111,40.00 ,County of San Luis Obispo,1993,2 ,0,EXEMPT,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"SANCHEZ & SONS, INC.",PO BOX 3,SOLVANG,CA,93464,,"SANCHEZ & SONS, INC.",PO BOX 3,SOLVANG,CA,93464,,,Sand and Gravel,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,048846 0,88.00,,
-13051313.5057,4161578.7605,2019931,91-36-0049,LYNX CAT MOUNTAIN QUARRY,1807 TOYON LANE,34.983056,-117.241944,36.00 ,County of San Bernardino,2022,2 ,33.05,ACTIVE,RECLAMATION NOT STARTED,MATCON CORPORATION,841 East Washington Avenue,Santa Ana,CA,92701,US,MATCON CORPORATION,841 East Washington Avenue,Santa Ana,CA,92701,US,,Rock,"Fill Dirt,Stone,Sand and Gravel,Decorative Rock","OPEN PIT,QUARRY",,48.50,7082,51819
-13084492.9478,4162522.267,2019932,91-36-0183,KRAMER JUNCTION PIT,12700 Stowe Dr. #180,34.99,-117.54,36.00 ,County of San Bernardino,2021,2 ,0,CLOSED NO INTENT TO RESUME,RECLAMATION IN PROGRESS,KIEWIT INFRASTRUCTURE WEST COMPANY,5955 SALTON ROAD,BORON,CA,93516,,KIEWIT INFRASTRUCTURE WEST COMPANY,5955 SALTON ROAD,BORON,CA,93516,,,Sand and Gravel,,OPEN PIT,2018M-01,64.00,334614.53,329197.25
-13407876.0686,4162786.4197,2019933,91-40-0033,"TROESH READY MIX, INC.",,34.991944,-120.445,40.00 ,County of San Luis Obispo,1994,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,"TROESH READY MIX, INC.",PO BOX 860,SANTA MARIA,CA,93456,,"TROESH READY MIX, INC.",PO BOX 860,SANTA MARIA,CA,93456,,,,,QUARRY,M831118:1,20.00,,
-13407659.6635,4163012.9384,2019934,91-40-0004,"TROESH RECYCLING, INC",2280 HUTTON ROAD,34.993611,-120.443056,40.00 ,County of San Luis Obispo,2021,2 ,1.8,ACTIVE,RECLAMATION NOT STARTED,TROESH RECYCLING. INC.,2280 HUTTON ROAD,NIPOMO,CA,93444,,TROESH RECYCLING. INC.,2280 HUTTON ROAD,NIPOMO,CA,93444,,,Sand and Gravel,,OPEN PIT,,40.00,8223.44,8875
-13156850.6169,4163201.6848,2019935,91-15-0098,SOLEDAD MOUNTAIN,P.O. BOX 1030,34.995,-118.19,15.00 ,County of Kern,2022,2 ,1076,ACTIVE,RECLAMATION NOT STARTED,"GOLDEN QUEEN MINING CO., INC.",2818 Silver Queen Road,MOJAVE,CA,93502,US,"GOLDEN QUEEN MINING CO., INC.",2818 Silver Queen Road,MOJAVE,CA,93502,US,CUP 41 / MAP 213,Gold (Lode),Silver,OPEN PIT,"CUP 41, MAP 213",1188.00,,3822328
-13154407.822,4165240.1872,2019936,91-15-0018,STANDARD HILL MINE,213 COLUMBIA WAY,35.01,-118.168056,15.00 ,County of Kern,2019,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,GRANITE CONSTRUCTION,213 Columbia Way,Lancaster,CA,93535,,GRANITE CONSTRUCTION,213 COLUMBIA WAY,LANCASTER,CA,93535,,"CUP 12, 16 MAP 1",Rock,,OPEN PIT,,57.00,180694,0
-13242844.9235,4165730.9785,2019937,91-15-0037,WHEELER RIDGE PIT,4501 SABODEN ROAD,35.013611,-118.9625,15.00 ,County of Kern,2022,2 ,232,IDLE,RECLAMATION NOT STARTED,CALMAT COMPANY,16101 Hwy 166,Bakersfield,CA,93311,US,CALMAT COMPANY,"31 Rancho Camino Drive, Suite 300",Pomona,CA,91766,US,,Sand and Gravel,,OPEN PIT,,422.00,850173,989404
-13022834.3064,4166184.0045,2019938,91-36-0066,MUD HILL,,35.016944,-116.986111,36.00 ,County of San Bernardino,,,,CLOSED - MERGED,,,,,,,,,,,,,,,,,,,,,
-13022834.3064,4166184.0045,2019939,91-36-0098,MUD HILLS,,35.016944,-116.986111,36.00 ,County of San Bernardino,1999,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,EL PASO ENERGY CORPORATION,1001 LOUISIANA STREET,HOUSTON,TX,77252,,EL PASO ENERGY CORPORATION,PO BOX 2511,HOUSTON,TX,77252-2511,,,Zeoltes,,OPEN PIT,"83M-015,CAMC 13726",,116000,
-13022865.2532,4166221.7914,2019940,91-36-0159,MUD HILLS MINE,"1212 N. WASHINGTON STREET, SUITE 107",35.017222,-116.986389,36.00 ,County of San Bernardino,2021,2 ,6,ACTIVE,RECLAMATION NOT STARTED,"MUD HILLS MINERALS, LTD",1807 Toyon Ln,Newport Beach,CA,92660,,"MUD HILLS MINERALS, LTD",1807 Toyon Lane,NEWPORT BEACH,CA,92660,United States,,Zeoltes,,OPEN PIT,0,12.00,17512,14943
-13015722.2155,4166410.5923,2019941,91-36-0151,MINT GREEN QUARRY,"2225 WEST COMMONWEALTH AVENUE, SUITE 100",35.018611,-116.922222,36.00 ,County of San Bernardino,2021,2 ,8,NEWLY PERMITTED,RECLAMATION NOT STARTED,"ANLEX ROCK & MINERALS, INC.","2225 W COMMONWEALTH AVE, SUITE 100",ALHAMBRA,CA,91803,,"ANLEX ROCK & MINERALS, INC.",2225 W. COMMONWEALTH AVENUE #100,ALHAMBRA,CA,91803,,,Decorative Rock,,OPEN PIT,2000M-05,8.00,,25362
-13226054.2707,4167241.2728,2019942,91-15-0114,SOLARI SAND AND GRAVEL,3005 JAMES ROAD,35.024722,-118.811667,15.00 ,County of Kern,2022,2 ,86,ACTIVE,RECLAMATION NOT STARTED,GRANITE CONSTRUCTION,3005 James Rd,BAKERSFIELD,CA,93308,US,GRANITE CONSTRUCTION,3005 James Rd,BAKERSFIELD,CA,93308,US,,Sand and Gravel,,OPEN PIT,,545.00,557268,876348
-13094882.7299,4167279.0634,2019943,91-15-0094,BORON PIT,,35.025,-117.633333,15.00 ,County of Kern,1999,2 ,0,CLOSED - NEVER OPERATED,RECLAMATION NOT STARTED,MOJAVE AGGREGATES,PO BOX 2956,LANCASTER,CA,93539,,MILLER,PO BOX 2956,LANCASTER,CA,93539,,,Sand and Gravel,,,,,,
-13015567.5927,4167505.6736,2019944,91-36-0150,DUSTY ROSE QUARRY,"2225 WEST COMMONWEALTH AVENUE, SUITE 100",35.026667,-116.920833,36.00 ,County of San Bernardino,2021,2 ,5,ACTIVE,RECLAMATION NOT STARTED,"ANLEX ROCK & MINERALS, INC.","2225 W COMMONWEALTH AVE, SUITE 100",ALHAMBRA,CA,91803,,"ANLEX ROCK & MINERALS, INC.",2225 W. COMMONWEALTH AVENUE #100,ALHAMBRA,CA,91803,,,Decorative Rock,,OPEN PIT,2000M-04,13.00,,15832
-13020638.8634,4168147.6024,2019945,91-36-0152,PURPLE QUARRY,"2225 WEST COMMONWEALTH AVENUE, SUITE 100",35.031389,-116.966389,36.00 ,County of San Bernardino,2021,2 ,2,NEWLY PERMITTED,RECLAMATION NOT STARTED,"ANLEX ROCK & MINERALS, INC.","2225 W COMMONWEALTH AV, SUITE 100",ALHAMBRA,CA,91803,,"ANLEX ROCK & MINERALS, INC.",2225 W. COMMONWEALTH AVENUE #100,ALHAMBRA,CA,91803,,,Decorative Rock,,OPEN PIT,2000M-06,2.00,,12634
-12767912.6725,4168223.0539,2019946,91-36-0056,NEEDLES PIT,,35.031944,-114.696111,36.00 ,County of San Bernardino,1996,2 ,0,CLOSED - NEVER OPERATED,RECLAMATION NOT STARTED,GRANITE CONSTRUCTION COMPANY,38000 MONROE ST,INDIO,CA,92203,,GRANITE CONSTRUCTION COMPANY,38000 MONROE ST,INDIO,CA,92203,,,Sand and Gravel,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,BLANK,292.00,,
-13172002.4241,4168374.2303,2019947,91-15-0032,MOJAVE QUARRY,2025 E. FINANCIAL WAY,35.033056,-118.326111,15.00 ,County of Kern,2022,2 ,556.2,ACTIVE,RECLAMATION NOT STARTED,CALIFORNIA PORTLAND CEMENT CO.,1490 Rubidoux Boulevard,Riverside,CA,92509,,CALIFORNIA PORTLAND CEMENT CO.,2025 E. FINANCIAL WAY,GLENDORA,CA,91741,US,,Limestone,,OPEN PIT,,1100.00,6905833,8818753
-13130474.1314,4168865.16,2019948,91-15-0060,#252 MOJAVE EAST,500 SOUTH MAIN STREET,35.036667,-117.953056,15.00 ,County of Kern,2013,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,CALIFORNIA DEPARTMENT OF TRANSPORTATION,500 SOUTH MAIN STREET,BISHOP,CA,93514,,CALTRANS,500 S. MAIN STREET,BISHOP,CA,93514,,,Sand and Gravel,,OPEN PIT,CA-010B-11,60.00,,0
-12768747.5687,4168865.16,2019949,91-36-0123,MANCHESTER QUARRY,7301 CALLE AGUA SALADA,35.036667,-114.703611,36.00 ,County of San Bernardino,2014,2 ,343,RECLAIMED,RECLAMATION IN PROGRESS,BUREAU OF RECLAMATION,7301 CALLE AGUA SALADA,YUMA,AZ,85364,,BUREAU OF RECLAMATION,7301 CALLE AGUA SALADA,YUMA,AZ,85364,,,Rock,,QUARRY,PRC 3735.2,90.00,,0
-13100974.4664,4169469.3692,2019950,91-15-0022,BORON OPEN PIT,14486 BORAX ROAD,35.041111,-117.688056,15.00 ,County of Kern,2021,2 ,5032.4,ACTIVE,RECLAMATION IN PROGRESS, U.S. Borax INC.,14486 BORAX ROAD,BORON,CA,93516,, U.S. Borax INC.,14486 BORAX ROAD,BORON,CA,93516,,CUP 4/MAP 14,Borates,,OPEN PIT,,8850.00,30898185,30537220
-13266500.3153,4169582.628,2019951,91-15-0041,SAN EMIDIO,HIGHWAY 166 WEST OF OLD RIVER ROAD,35.041944,-119.175,15.00 ,County of Kern,2022,2 ,594,ACTIVE,RECLAMATION NOT STARTED,CALMAT COMPANY,16101 HWY 166 West of Old River Road,Bakersfield,CA,93313,,CALMAT COMPANY,"31 Rancho Camino Drive, Suite 300",Pomona,CA,91766,US,,Sand and Gravel,,OPEN PIT,,4011.00,2728388,3224436
-13392074.9348,4169733.823,2019952,91-40-0018,ALAMO ROCK,,35.043056,-120.303056,40.00 ,County of San Luis Obispo,1999,2 ,0,RECLAIMED,RECLAMATION CERTIFIED COMPLETE BY LEAD AGENCY,DIANI CONSTRUCTION COMPANY,PO BOX 636,SANTA MARIA,CA,93456,,DIANI CONSTRUCTION COMPANY,PO BOX 636,SANTA MARIA,CA,93456,,,Sand and Gravel,,STREAMBED OR GRAVEL BAR SKIMMING AND PITTING,D850802:2,65.00,,
-12946673.1843,4170413.6817,2019953,91-36-0036,BAXTER QUARRY,2025 E. FINANCIAL WAY,35.048056,-116.301944,36.00 ,County of San Bernardino,2022,2 ,25,ACTIVE,RECLAMATION NOT STARTED,CALIFORNIA PORTLAND CEMENT COMPANY,1490 Rubidoux Boulevard,Riverside,CA,92509,,CALIFORNIA PORTLAND CEMENT COMPANY,2025 East Financial Way,Glendora,CA,91741,US,,Iron Ore,,OPEN PIT,,130.00,219951,229712
-13019061.8002,4170602.4179,2019954,91-36-0154,PINK GRANITE QUARRY,"2225 WEST COMMONWEALTH AVENUE, SUITE 102",35.049444,-116.952222,36.00 ,County of San Bernardino,2003,2 ,2,RECLAIMED,RECLAMATION NOT STARTED,"ANLEX ROCK & MINERALS, INC.","2225 W. COMMONWEALTH AVENUE, SUITE 218",ALHAMBRA,CA,91803,,"ANLEX ROCK & MINERALS, INC.","2225 W. COMMONWEALTH AVENUE, SUITE 218",ALHAMBRA,CA,91803,,,Decorative Rock,,OPEN PIT,2000M-08,4.00,,0
-13296216.3854,4171622.3014,2019955,91-15-0039,GOLDEN CAT CORPORATION,P.O. BOX 519,35.056944,-119.441944,15.00 ,County of Kern,2022,2 ,0,ACTIVE,RECLAMATION IN PROGRESS,Nestle Purina PetCare Company,P.O. Box 519,Maricopa,CA,93252,,NESTLE PURINA PETCARE COMPANY,1710 GOLDEN CAT ROAD PO BOX 519,MARICOPA,CA,93252,,,Shale,,PLANT OR MILL,,328.00,,743701
-13104128.4815,4172000.09,2019956,91-15-0102,BASALT KNOBS,14486 BORAX ROAD,35.059722,-117.716389,15.00 ,County of Kern,2021,2 ,32,ACTIVE,RECLAMATION NOT STARTED, U.S. Borax INC.,14486 BORAX ROAD,BORON,CA,93516,, U.S. Borax INC.,14486 BORAX ROAD,BORON,CA,93516,,,Sand and Gravel,,QUARRY,,34.00,477643,571118
-13149614.85,4172340.0835,2019957,91-15-0100,MOJAVE PIT,,35.062222,-118.125,15.00 ,County of Kern,1999,2 ,0,CLOSED - NEVER OPERATED,RECLAMATION NOT STARTED,MOJAVE AGGREGATES,PO BOX 2956,LANCASTER,CA,93539,,MILLER,PO BOX 2956,LANCASTER,CA,93539,,,Sand and Gravel,,,,,,59732
